Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-05-16 00:00:00-04:00,0.06888482399263265,0.0710373393452679,0.06888482399263265,0.06942295283079147,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06942289879638706,0.06942289879638706,0.06780851353844625,0.06834664195775986,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06834663725527435,0.06834663725527435,0.06727038049069733,0.06780850887298584,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06780854474079229,0.06834667340772774,0.06673228740692139,0.06673228740692139,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06673228740692139,0.06727041607385684,0.06673228740692139,0.06673228740692139,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06673228740692139,0.06780854474079229,0.06673228740692139,0.06673228740692139,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.0667322756550222,0.06888478994369507,0.0667322756550222,0.06888478994369507,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06888479299753071,0.07103730738162994,0.06888479299753071,0.07103730738162994,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07103729814623755,0.07372855973452772,0.07049916962017357,0.07265230268239975,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07319042439992898,0.07641919525595667,0.07319042439992898,0.07534293830394745,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07534295000550033,0.07534295000550033,0.07319043576717377,0.07319043576717377,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07319043576717377,0.07319043576717377,0.07211355969000167,0.07319043576717377,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07319043120846373,0.07372855973452772,0.07211355519836551,0.07265230268239975,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07265233369218864,0.07372859120368958,0.07211358597820373,0.07372859120368958,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07372859120368958,0.07372859120368958,0.07265233369218864,0.07372859120368958,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07372858800105618,0.07372858800105618,0.07049919664859772,0.07049919664859772,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07049919664859772,0.07049919664859772,0.06942293918384741,0.07049919664859772,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07049919664859772,0.07049919664859772,0.06942293918384741,0.07049919664859772,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.07049915078442837,0.07049915078442837,0.06727038049069733,0.06780850887298584,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06780850887298584,0.06834663725527435,0.06727038049069733,0.06780850887298584,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06780853417360848,0.06834666275668275,0.06673227700745994,0.06727040559053421,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06780851353844625,0.06942289879638706,0.06780851353844625,0.06834664195775986,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06834663725527435,0.06834663725527435,0.06673225210840883,0.06780850887298584,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06780853417360848,0.06834666275668275,0.06673227700745994,0.06727040559053421,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.067270416663421,0.06780854533507265,0.067270416663421,0.06753948330879211,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06753945163833365,0.06834664195775986,0.06619412828050544,0.06834664195775986,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06834663725527435,0.06888476563756285,0.06727038049069733,0.06780850887298584,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06780854474079229,0.06834667340772774,0.06673228740692139,0.06673228740692139,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06673226144764487,0.06727038990524489,0.06457974761724472,0.06457974761724472,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06457975797756212,0.06511788652149234,0.06350350088970168,0.0640416294336319,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06404163258976457,0.06780853258291841,0.06350350401931402,0.06619414687156677,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06619414687156677,0.06619414687156677,0.06565601830111621,0.06619414687156677,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06619414687156677,0.06619414687156677,0.06565601830111621,0.06619414687156677,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06673227700745994,0.06780853417360848,0.06673227700745994,0.06727040559053421,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06727038990524489,0.06727038990524489,0.06457974761724472,0.06457974761724472,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06457976394624272,0.06457976394624272,0.06242663061353116,0.06296537816524506,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06296539420817154,0.06296539420817154,0.05973600286531293,0.06027413159608841,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.06027412200242584,0.060812250647548895,0.05596909284144136,0.058659736067056656,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05865974540376196,0.06135038905763938,0.05865974540376196,0.06027413159608841,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05865975226378289,0.06081226743861277,0.05865975226378289,0.05946694314479828,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05946693619037965,0.06135038905763938,0.05865974540376196,0.06027413159608841,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06081224463190034,0.06242663040757179,0.06081224463190034,0.06242663040757179,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06242663502848023,0.06350351125001907,0.0618885063967567,0.06350351125001907,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06350350088970168,0.06457975797756212,0.061888496299920215,0.0640416294336319,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.0640416294336319,0.06511788652149234,0.0640416294336319,0.0640416294336319,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06404163258976457,0.06619414687156677,0.06404163258976457,0.06619414687156677,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06619413299004483,0.06727038990524489,0.06457974761724472,0.06457974761724472,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.0656560300730505,0.06780854474079229,0.0656560300730505,0.06673228740692139,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06673227700745994,0.06780853417360848,0.06673227700745994,0.06727040559053421,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06727040702092328,0.06727040702092328,0.06565602123737335,0.06565602123737335,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06565601506542257,0.06619414360935279,0.06296537234577146,0.0640416294336319,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.0640416420567812,0.0640416420567812,0.05973599389866896,0.06188850849866867,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06188850778296172,0.06242663642673848,0.06135037913918495,0.06135037913918495,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.061350400966677425,0.06188852980191183,0.060274143296208615,0.060812272131443024,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.060812272131443024,0.060812272131443024,0.059197885625739806,0.060812272131443024,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.0608122603268639,0.06135038905763938,0.060274131596088416,0.06027413159608841,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.06027412720286711,0.06081225589441982,0.05865974112820898,0.05973599851131439,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.059736009114775016,0.060274137901848455,0.05865975154062813,0.05919788032770157,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05919786981976169,0.06081225589441982,0.05919786981976169,0.05973599851131439,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.060812251198668815,0.062426637148668605,0.060812251198668815,0.06188850849866867,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.0618885063967567,0.06350351125001907,0.0618885063967567,0.06350351125001907,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06350350088970168,0.0640416294336319,0.06296537234577146,0.0640416294336319,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06404163545382342,0.06619414983189,0.06404163545382342,0.06565602123737335,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.0656560397236495,0.066194168469683,0.065117910977616,0.06592510640621185,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06592509084119573,0.06619415284114093,0.06511789560317993,0.06511789560317993,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06511789560317993,0.06538696222221524,0.06404163836521894,0.06511789560317993,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06511787607484476,0.06511787607484476,0.06457974761724472,0.06457974761724472,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06457974761724472,0.0656560045324448,0.06457974761724472,0.06457974761724472,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06457976851346614,0.06511789714518967,0.06242663502848023,0.06350351125001907,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06350351125001907,0.06350351125001907,0.06242663502848023,0.06350351125001907,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06350350675891095,0.06350350675891095,0.06296537816524506,0.06296537816524506,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06296537816524506,0.06350350675891095,0.06242663061353116,0.06296537816524506,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06296537816524506,0.06350350675891095,0.06296537816524506,0.06296537816524506,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.0629653840286209,0.06350351267239766,0.060274121851631425,0.06135037913918495,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06135038458597253,0.06135038458597253,0.058928803164439957,0.05973599851131439,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.059197879161681996,0.059197879161681996,0.05650723527931234,0.05812162160873413,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05919785905153583,0.06296537816524506,0.05919785905153583,0.06296537816524506,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06296537826479014,0.06565602123737335,0.062426630712224505,0.06565602123737335,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06565602422216042,0.06619415284114093,0.06511789560317993,0.06511789560317993,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06511788973066567,0.06780853258291841,0.06511788973066567,0.06619414687156677,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06619415284114093,0.06673228146012142,0.06511789560317993,0.06511789560317993,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06511789232507018,0.06565602091696066,0.06242663040757179,0.06242663040757179,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06242665863714624,0.06296540643070651,0.060812272131443024,0.060812272131443024,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.060812251198668815,0.06188850849866867,0.05973599389866896,0.06188850849866867,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06188850849866867,0.062426637148668605,0.060812251198668815,0.06188850849866867,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.0618885063967567,0.06457976851346614,0.06135037776503317,0.06350351125001907,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06350350088970168,0.06511788652149234,0.06350350088970168,0.0640416294336319,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.0640416294336319,0.06457975797756212,0.06350350088970168,0.0640416294336319,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.0640416398817426,0.0640416398817426,0.06350351125001907,0.06350351125001907,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06350349070204465,0.06511787607484476,0.06350349070204465,0.06457974761724472,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06457977974672305,0.06457977974672305,0.0635035222960676,0.06377258896827698,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.0637725731548889,0.0640416351412892,0.06242663040757179,0.06242663040757179,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06242663040757179,0.06296537795750824,0.061888501815681306,0.06242663040757179,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06242665863714624,0.06242665863714624,0.060812272131443024,0.060812272131443024,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.060812272131443024,0.06188852980191183,0.060812272131443024,0.060812272131443024,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.0608122603268639,0.061888517788414865,0.05919787413453745,0.06027413159608841,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.060274131596088416,0.06135038905763938,0.05973600286531293,0.06027413159608841,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.060274143296208615,0.061350400966677425,0.060274143296208615,0.060812272131443024,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.062426630712224505,0.06673227842640664,0.062426630712224505,0.06565602123737335,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06565600442101509,0.06834664670444877,0.06565600442101509,0.0670013278722763,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06700134225065116,0.06969198049240254,0.06619414708285397,0.06888478994369507,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06888479299753071,0.0726523121277551,0.06888479299753071,0.07103730738162994,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07103731835428077,0.07588109542474004,0.069961060995989,0.0742667093873024,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07426669791582953,0.07426669791582953,0.07103730738162994,0.07103730738162994,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07157545228314352,0.07265232867856534,0.07157545228314352,0.07211358100175858,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07211354849000708,0.07588106677995206,0.07211354849000708,0.07534293830394745,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07534293830394745,0.07588106677995206,0.07480480982794283,0.07534293830394745,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07534296347060554,0.07803360213028832,0.07534296347060554,0.07749547809362411,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07749547968013669,0.07910986106136031,0.07588109367982253,0.07803360372781754,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07857174103233709,0.08126237988471985,0.07857174103233709,0.08126237988471985,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08126237988471985,0.08206957523570729,0.08072425580951592,0.08126237988471985,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08126237988471985,0.08180051319810533,0.08045519377191396,0.08126237988471985,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.0812623633148425,0.0812623633148425,0.07857172501109684,0.08072423934936523,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08126234389849538,0.08341548591852188,0.08126234389849538,0.08341548591852188,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08341549760808932,0.08664426879649754,0.08341549760808932,0.08529894053936005,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08529893624415205,0.08556800742493778,0.08180048431777516,0.08287736028432846,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08287736923234841,0.08556801666345883,0.0823392452890339,0.08449175953865051,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08449174283050156,0.08556799974248126,0.0828773528434433,0.08341548591852188,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08395363538290913,0.08556802586277237,0.08395363538290913,0.08502989262342453,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.0850298681844594,0.08825863897800446,0.0850298681844594,0.08825863897800446,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08825866794273036,0.09417870658405718,0.08772053468144617,0.09364057332277298,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09364056156113575,0.09794559015795758,0.09310243760562276,0.09579307585954666,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09579311163473872,0.09633124502940416,0.09364059653244285,0.09525498747825623,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09525495370670203,0.09525495370670203,0.0909492968321915,0.09148743003606796,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09202616661787033,0.09310242360523233,0.09202616661787033,0.09202616661787033,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09202616661787033,0.09417868059259434,0.09094928143439722,0.09202616661787033,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09202620415572553,0.09256432824982044,0.09041119443889158,0.09068025648593903,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.0906802348493431,0.09148743003606796,0.08879678249304496,0.09148743003606796,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09148741454716727,0.09310242360523233,0.09041115755980526,0.09202616661787033,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09202615992701625,0.09256428376248337,0.08718238025903702,0.08718238025903702,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08718243578623695,0.09094933274820628,0.08718243578623695,0.09041120857000351,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.09041117417061648,0.09740746021270752,0.09041117417061648,0.09740746021270752,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.0979455688974067,0.10171309167894446,0.0979455688974067,0.10063620656728745,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10063620394807361,0.10924687800656152,0.09740743328534401,0.10870875418186188,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10870882239316106,0.11032320411840998,0.10817068899262271,0.10978507995605469,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10978501106943842,0.11032313489413806,0.10870875418186188,0.10870875418186188,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10870883549247155,0.1092469597196703,0.1060181958801095,0.10709444433450699,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.1070943871915433,0.10763252036979142,0.10440374901484041,0.10494188219308853,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10548000037670137,0.10763251449586425,0.10548000037670137,0.10548000037670135,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10548003711309288,0.10655629454751125,0.1044037796786745,0.10467284172773361,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10467281256521367,0.10709438880844281,0.10386562664292354,0.10601814091205597,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10601813352558145,0.1065562574362828,0.10548000037670137,0.10548000037670135,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.1054800137549808,0.10655627095106648,0.10278937538385653,0.10440375655889511,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10440379983016952,0.10494193327033749,0.1033275421880173,0.10386567562818527,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10386565558055627,0.10494191301497466,0.10278939814613788,0.10467284172773361,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.1046728052724706,0.10601813352558145,0.10440374331711992,0.10548000037670135,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10548000115336818,0.10548000115336818,0.10171310603618622,0.10171310603618622,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10171310328841726,0.10225122718854356,0.09740744693855181,0.09902183711528778,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09955997009744157,0.10171311256685801,0.09955997009744157,0.10009810328483582,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.10009811959300947,0.10171312913815206,0.10009811959300947,0.10117437690496445,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10117436216988283,0.10225123828312074,0.10063622897318887,0.10198217630386353,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10225124216672374,0.1054800137549808,0.10225124216672374,0.10440375655889511,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10440374331711992,0.1065562574362828,0.10440374331711992,0.10548000037670135,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10548002414530798,0.10655628144741057,0.10548002414530798,0.10655628144741058,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.1065562657053834,0.1065562657053834,0.10601814175292194,0.10628720372915268,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10628720288615268,0.10709438880844281,0.10601814091205597,0.10601814091205597,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10601813430621064,0.10709438213553794,0.10171310603618622,0.10171310603618622,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.1017131371606328,0.10332751863680688,0.1006362515674394,0.10278939455747604,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10278941798603307,0.10548005747232173,0.10278941798603307,0.10386567562818527,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10386565195431932,0.10494190935116259,0.10225126123996361,0.10278939455747604,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10278934591927956,0.10978501106943842,0.10225121285640267,0.10870875418186188,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10870877245257825,0.11086128658950503,0.10817063929925716,0.11032315343618393,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.11032320309890528,0.11624324321746826,0.11032320309890528,0.11624324321746826,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11678129971458624,0.12108695562822588,0.11678129971458624,0.12001007050275803,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.12001009116937202,0.1253920049392071,0.11947196723109665,0.12485387176275253,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12485390969095443,0.13400272152248666,0.12377765224927832,0.13292646408081055,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13185018074207938,0.13185018074207938,0.12700639962863192,0.12915891408920288,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12915891408920288,0.1296970380852555,0.1264682663943991,0.12915891408920288,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1291589023819685,0.1393839594818425,0.1291589023819685,0.13615518808364868,117014400,0.0,0.0
